chr,start,end,miRNA,coverage,strand,state,gene_id,gene,gene_type,region,strand_rel,biotype
chr11,34343162,34343226,mmu-miR-466i-5p,5.31318421440333,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34343443,34343495,mmu-miR-466i-5p,4.21746668036466,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34367637,34367726,mmu-miR-466i-5p,8.50579597652768,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34375622,34375690,mmu-miR-466f-3p,4.98733670009269,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34390824,34390918,mmu-miR-466i-5p,9.26571394239022,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34495609,34495686,mmu-miR-466i-5p,4.28500483771221,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34504976,34505035,mmu-miR-466i-5p,4.30709789037254,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34544319,34544409,mmu-miR-142a-3p,5.84159544104499,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34544319,34544409,mmu-miR-30d-5p,3.51977811950029,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34544817,34544876,mmu-miR-142a-3p,11.0937981086048,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681672,34681782,mmu-let-7a-5p,10.8546698924909,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681672,34681782,mmu-let-7f-5p,18.1398284640289,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681672,34681782,mmu-let-7g-5p,15.7779892500028,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681672,34681782,mmu-miR-142a-3p,6.94948438091996,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681801,34681972,mmu-let-7f-5p,9.39645043961575,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681801,34681972,mmu-miR-142a-3p,20.0419198846233,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681801,34681972,mmu-miR-16-5p,6.31104558176729,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681801,34681972,mmu-miR-30b-5p,4.5660835939053,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681801,34681972,mmu-miR-30c-5p,4.09743526307109,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681801,34681972,mmu-miR-30d-5p,6.30224368891965,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34681801,34681972,mmu-miR-30e-5p,11.3981240658637,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34682091,34682122,mmu-let-7f-5p,4.30101090835641,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34682091,34682122,mmu-let-7g-5p,4.14944420404826,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34682123,34682167,mmu-miR-142a-3p,3.95594469800667,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34682168,34682251,mmu-miR-142a-3p,8.79116625439604,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34682168,34682251,mmu-miR-30b-5p,3.3768339422528,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,34682168,34682251,mmu-miR-30e-5p,4.9643489990994,-,Tn,ENSMUSG00000020143,Dock2,protein_coding,intron,sense,protein_coding
chr11,46144651,46144761,mmu-miR-466i-5p,8.23484479417514,+,Tn,ENSMUSG00000011256,Adam19,protein_coding,3' UTR,sense,protein_coding
chr11,46144780,46144866,mmu-miR-466i-5p,3.66944999444999,+,Tn,ENSMUSG00000011256,Adam19,protein_coding,3' UTR,sense,protein_coding
chr11,46233913,46233991,mmu-miR-466i-5p,4.36411842686699,-,Tn,ENSMUSG00000020340,Cyfip2,protein_coding,intron,sense,protein_coding
chr11,46262477,46262563,mmu-miR-466i-5p,4.30092656011387,-,Tn,ENSMUSG00000020340,Cyfip2,protein_coding,intron,sense,protein_coding
chr11,46327331,46327425,mmu-miR-155-5p,8.97137941035,-,Tn,ENSMUSG00000020395,Itk,protein_coding,3' UTR,sense,protein_coding
chr11,46361427,46361486,mmu-miR-466i-5p,5.96212121212121,-,Tn,ENSMUSG00000020395,Itk,protein_coding,intron,sense,protein_coding
chr11,46389131,46389234,mmu-miR-26a-5p,31.6649978169552,-,Tn,ENSMUSG00000020395,Itk,protein_coding,intron,sense,protein_coding
chr11,52263232,52263318,mmu-miR-466i-5p,6.91960585914224,-,Tn,ENSMUSG00000000782,Tcf7,protein_coding,intron,sense,protein_coding
chr11,54569475,54569562,mmu-miR-466i-5p,4.66880211854857,+,Tn,ENSMUSG00000037533,Rapgef6,protein_coding,intron,sense,protein_coding
chr11,54696787,54696816,mmu-miR-142a-3p,58.1264975740661,+,Tn,ENSMUSG00000037533,Rapgef6,protein_coding,3' UTR,sense,protein_coding
chr11,57673374,57673413,mmu-miR-466i-5p,7.37935208960687,+,Tn,ENSMUSG00000020520,Galnt10,protein_coding,intron,sense,protein_coding
chr11,57673414,57673441,mmu-miR-466i-5p,6.06378650915627,+,Tn,ENSMUSG00000020520,Galnt10,protein_coding,intron,sense,protein_coding
chr11,57673462,57673535,mmu-miR-466i-5p,7.68354092773854,+,Tn,ENSMUSG00000020520,Galnt10,protein_coding,intron,sense,protein_coding
chr11,57680989,57681054,mmu-miR-466i-5p,3.94506826509358,+,Tn,ENSMUSG00000020520,Galnt10,protein_coding,intron,sense,protein_coding
chr11,57694349,57694439,mmu-miR-466i-5p,5.79870373857522,+,Tn,ENSMUSG00000020520,Galnt10,protein_coding,intron,sense,protein_coding
chr11,58061093,58061225,mmu-miR-466i-5p,15.8808475509043,+,Tn,ENSMUSG00000037331,Larp1,protein_coding,3' UTR,sense,protein_coding
chr11,60417282,60417395,mmu-miR-466i-5p,10.7775009147728,+,Tn,ENSMUSG00000018415,Gid4,protein_coding,5' UTR,sense,protein_coding
chr11,62603448,62603522,mmu-miR-142a-3p,4,+,Tn,ENSMUSG00000086841,2410006H16Rik,processed_transcript,ncRNA_exon,sense,lncRNA
chr11,68433363,68433440,mmu-miR-466i-5p,6.76273468587873,+,Tn,ENSMUSG00000020901,Pik3r5,protein_coding,intron,sense,protein_coding
chr11,70663927,70663980,mmu-miR-466i-5p,13.6297494587644,-,Tn,ENSMUSG00000018287,Spag7,protein_coding,3' UTR,sense,protein_coding
chr11,70663981,70664018,mmu-miR-466i-5p,4.71172744362921,-,Tn,ENSMUSG00000018287,Spag7,protein_coding,3' UTR,sense,protein_coding
chr11,72888200,72888303,mmu-miR-92a-3p,8.11655689009428,+,Tn,ENSMUSG00000055670,Zzef1,protein_coding,CDS,sense,protein_coding
chr11,75638318,75638477,mmu-miR-466i-5p,15.493789829518,+,Tn,ENSMUSG00000006127,Inpp5k,protein_coding,intron,sense,protein_coding
chr11,75638509,75638582,mmu-miR-466i-5p,6.97709714357141,+,Tn,ENSMUSG00000006127,Inpp5k,protein_coding,intron,sense,protein_coding
chr11,75638714,75638784,mmu-miR-466i-5p,7.95856713341045,+,Tn,ENSMUSG00000006127,Inpp5k,protein_coding,intron,sense,protein_coding
chr11,75638891,75638920,mmu-miR-466i-5p,3.62409070409361,+,Tn,ENSMUSG00000006127,Inpp5k,protein_coding,intron,sense,protein_coding
chr11,76360228,76360372,mmu-miR-466i-5p,5.19816239552776,-,Tn,ENSMUSG00000020844,Nxn,protein_coding,intron,sense,protein_coding
chr11,77455551,77455648,mmu-miR-466i-5p,3.17770701661279,+,Tn,ENSMUSG00000037926,Ssh2,protein_coding,3' UTR,sense,protein_coding
chr11,77455669,77455742,mmu-miR-466i-5p,13.8553853306978,+,Tn,ENSMUSG00000037926,Ssh2,protein_coding,3' UTR,sense,protein_coding
chr11,77534613,77534688,mmu-miR-142a-3p,16.4373248194145,-,Tn,ENSMUSG00000017291,Taok1,protein_coding,3' UTR,sense,protein_coding
chr11,77535101,77535169,mmu-miR-142a-3p,8.74500847024654,-,Tn,ENSMUSG00000017291,Taok1,protein_coding,3' UTR,sense,protein_coding
chr11,77711019,77711110,mmu-miR-466i-5p,34.1130457720658,+,Tn,ENSMUSG00000037857,Nufip2,protein_coding,3' UTR,sense,protein_coding
chr11,77711139,77711191,mmu-miR-466i-5p,8.10651056226931,+,Tn,ENSMUSG00000037857,Nufip2,protein_coding,3' UTR,sense,protein_coding
chr11,87756862,87756871,mmu-miR-142a-3p,38.9793679269378,+,Tn,ENSMUSG00000084796,Mir142hg,lincRNA,ncRNA_exon,sense,lncRNA
chr11,87756872,87756889,mmu-miR-142a-3p,105.612813499764,+,Tn,ENSMUSG00000084796,Mir142hg,lincRNA,ncRNA_exon,sense,lncRNA
chr11,87756902,87756913,mmu-miR-142a-3p,19.8449241783665,+,Tn,ENSMUSG00000084796,Mir142hg,lincRNA,ncRNA_exon,sense,lncRNA
chr11,87756902,87756913,mmu-miR-142a-5p,69.1977284752285,+,Tn,ENSMUSG00000084796,Mir142hg,lincRNA,ncRNA_exon,sense,lncRNA
chr11,87756902,87756913,mmu-miR-150-5p,8.83149021268586,+,Tn,ENSMUSG00000084796,Mir142hg,lincRNA,ncRNA_exon,sense,lncRNA
chr11,87756914,87756924,mmu-miR-142a-3p,17.7064650901775,+,Tn,ENSMUSG00000084796,Mir142hg,lincRNA,ncRNA_exon,sense,lncRNA
chr11,87756914,87756924,mmu-miR-142a-5p,66.0245371174719,+,Tn,ENSMUSG00000084796,Mir142hg,lincRNA,ncRNA_exon,sense,lncRNA
chr11,87756914,87756924,mmu-miR-150-5p,8.92689325167586,+,Tn,ENSMUSG00000084796,Mir142hg,lincRNA,ncRNA_exon,sense,lncRNA
chr11,89019759,89019833,mmu-miR-466i-5p,7.97846790890269,+,Tn,ENSMUSG00000000275,Trim25,protein_coding,3' UTR,sense,protein_coding
chr11,89019847,89019931,mmu-miR-466i-5p,8.78065624337889,+,Tn,ENSMUSG00000000275,Trim25,protein_coding,3' UTR,sense,protein_coding
chr11,95414094,95414161,mmu-miR-466i-5p,8.52507813894007,+,Tn,ENSMUSG00000057522,Spop,protein_coding,5' UTR,sense,protein_coding
chr11,95414254,95414336,mmu-miR-466i-5p,9.44578011587276,+,Tn,ENSMUSG00000057522,Spop,protein_coding,5' UTR,sense,protein_coding
chr11,96469526,96469703,mmu-miR-466i-5p,7.25212695086663,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,96494117,96494199,mmu-miR-466i-5p,10.3508122960901,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,96512782,96512885,mmu-miR-466i-5p,5.77042723429952,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,96530912,96531020,mmu-miR-466i-5p,3.90506329113924,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,96587203,96587269,mmu-miR-466i-5p,7.49736256030085,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,96587697,96587781,mmu-miR-466i-5p,11.4392413681561,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,96587801,96587867,mmu-miR-466i-5p,10.1566572313964,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,96590061,96590114,mmu-miR-466i-5p,20.2519577740647,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,96590115,96590141,mmu-miR-466i-5p,10.1940534612005,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,96657218,96657304,mmu-miR-466i-5p,15.2862210011708,+,Tn,ENSMUSG00000057058,Skap1,protein_coding,intron,sense,protein_coding
chr11,97663474,97663545,mmu-miR-3960,3.45061728395062,+,Tn,ENSMUSG00000038437,Mllt6,protein_coding,5' UTR,sense,protein_coding
chr11,97838510,97838694,mmu-miR-466i-5p,5.98401826484018,+,Tn,ENSMUSG00000038366,Lasp1,protein_coding,3' UTR,sense,protein_coding
chr11,98483587,98483740,mmu-miR-466i-5p,9.34912495850524,-,Tn,ENSMUSG00000018168,Ikzf3,protein_coding,intron,sense,protein_coding
chr11,98806926,98807011,mmu-miR-466i-5p,10.4724582971462,+,Tn,ENSMUSG00000052915,Msl1,protein_coding,3' UTR,sense,protein_coding
chr11,99144838,99144901,mmu-miR-15a-5p,7.20543479099836,-,Tn,ENSMUSG00000037944,Ccr7,protein_coding,3' UTR,sense,protein_coding
chr11,99144838,99144901,mmu-miR-16-5p,21.1620223241144,-,Tn,ENSMUSG00000037944,Ccr7,protein_coding,3' UTR,sense,protein_coding
chr11,100819383,100819521,mmu-miR-466i-5p,6.41791044776119,-,Tn,ENSMUSG00000020919,Stat5b,protein_coding,intron,sense,protein_coding
chr11,100886819,100886935,mmu-miR-142a-5p,4.27148101996565,-,Tn,ENSMUSG00000004040,Stat3,protein_coding,3' UTR,sense,protein_coding
chr11,104669532,104669613,mmu-miR-466i-5p,8.11541935660801,+,Tn,ENSMUSG00000020689,Itgb3,protein_coding,3' UTR,sense,protein_coding
chr11,105191574,105191636,mmu-miR-142a-3p,7.23057813911473,+,Tn,ENSMUSG00000020694,Tlk2,protein_coding,intron,sense,protein_coding
chr11,106228853,106228964,mmu-miR-142a-3p,6.27994957601699,+,Tn,ENSMUSG00000020705,Ddx42,protein_coding,intron,sense,protein_coding
chr11,107252701,107252779,mmu-miR-466f-3p,15.2910913801493,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107346751,107346835,mmu-miR-466i-5p,3.97549396529781,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107388048,107388130,mmu-miR-466i-5p,5.81308084887472,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107389839,107389920,mmu-miR-466i-5p,5.68707509273692,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107389944,107390018,mmu-miR-466i-5p,7.19618797605348,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107410121,107410184,mmu-miR-466i-5p,3.74387320014877,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107416737,107416811,mmu-miR-466i-5p,6.73965345870397,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107416827,107416887,mmu-miR-466i-5p,8.05265716358394,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107418091,107418164,mmu-miR-466i-5p,8.70888855408352,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107418181,107418260,mmu-miR-466i-5p,7.79869607435151,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107432843,107432928,mmu-miR-466i-5p,12.1076802124134,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107437546,107437632,mmu-miR-466i-5p,14.2336634675753,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107448486,107448546,mmu-miR-466i-5p,8.1662996031746,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107448562,107448631,mmu-miR-466i-5p,7.78862165660052,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,107459572,107459640,mmu-miR-706,3.86997126436782,-,Tn,ENSMUSG00000040430,Pitpnc1,protein_coding,intron,sense,protein_coding
chr11,108284118,108284185,mmu-miR-466i-5p,5.82590814982119,-,Tn,ENSMUSG00000050965,Prkca,protein_coding,intron,sense,protein_coding
chr11,108320109,108320148,mmu-miR-466i-5p,4.08215472952593,-,Tn,ENSMUSG00000050965,Prkca,protein_coding,intron,sense,protein_coding
chr11,108324068,108324206,mmu-miR-466i-5p,3.35476134010801,-,Tn,ENSMUSG00000050965,Prkca,protein_coding,intron,sense,protein_coding
chr11,113100203,113100312,mmu-miR-466i-5p,7.05304844154228,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113127534,113127597,mmu-miR-466i-5p,4.3414820473644,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113127615,113127682,mmu-miR-466i-5p,6.4383412939644,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113134176,113134379,mmu-miR-466i-5p,18.6786284506016,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113150031,113150111,mmu-miR-466i-5p,12.1618962179638,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113152772,113152854,mmu-miR-466i-5p,11.2672882386685,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113157301,113157363,mmu-miR-466i-5p,5.67410490931832,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113159803,113159895,mmu-miR-466i-5p,4.98888888888889,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113162811,113162894,mmu-miR-466i-5p,4.63686335018302,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113162904,113162986,mmu-miR-466i-5p,14.4148342430397,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113169063,113169195,mmu-miR-466i-5p,14.1072487739223,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113169210,113169284,mmu-miR-466i-5p,7.76086697352482,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,113190363,113190484,mmu-miR-466i-5p,5.10194096407844,-,Tn,ENSMUSG00000087259,2610035D17Rik,lincRNA,intron,sense,lncRNA
chr11,117338213,117338299,mmu-miR-466i-5p,6.40182457020935,+,Tn,ENSMUSG00000059248,Septin9,protein_coding,intron,sense,protein_coding
chr11,117738533,117738625,mmu-miR-142a-5p,9.76864147088866,+,Tn,ENSMUSG00000025571,Tnrc6c,protein_coding,intron,sense,protein_coding
chr11,118147300,118147365,mmu-miR-466i-5p,5.06948318075367,-,Tn,ENSMUSG00000017132,Cyth1,protein_coding,intron,sense,protein_coding
chr11,118212484,118212554,mmu-miR-466i-5p,7.64974841734353,-,Tn,ENSMUSG00000017132,Cyth1,protein_coding,intron,sense,protein_coding
chr11,118225834,118225911,mmu-miR-466i-5p,6.83586846319471,-,Tn,ENSMUSG00000017132,Cyth1,protein_coding,intron,sense,protein_coding
chr11,118231468,118231519,mmu-miR-466i-5p,7.22551077808812,-,Tn,ENSMUSG00000017132,Cyth1,protein_coding,intron,sense,protein_coding
chr11,118231543,118231702,mmu-miR-466i-5p,7.9884023850047,-,Tn,ENSMUSG00000017132,Cyth1,protein_coding,intron,sense,protein_coding
chr11,120104540,120104650,mmu-miR-142a-3p,27.4974387806097,-,Tn,ENSMUSG00000061306,Slc38a10,protein_coding,3' UTR,sense,protein_coding
chr12,3240331,3240414,mmu-miR-466i-5p,3.59935890296732,+,Tn,ENSMUSG00000079179,Rab10os,antisense,ncRNA_exon,sense,lncRNA
chr12,4463480,4463705,mmu-miR-466i-5p,7.85169349429913,-,Tn,ENSMUSG00000020647,Ncoa1,protein_coding,intron,sense,protein_coding
chr12,16984858,16984973,mmu-miR-142a-3p,9.54400692608089,+,Tn,ENSMUSG00000020580,Rock2,protein_coding,3' UTR,sense,protein_coding
chr12,17716633,17716720,mmu-miR-466i-5p,5.49860453738712,+,Tn,ENSMUSG00000071379,Hpcal1,protein_coding,intron,sense,protein_coding
chr12,17731046,17731138,mmu-miR-466i-5p,5.86924793956044,+,Tn,ENSMUSG00000071379,Hpcal1,protein_coding,intron,sense,protein_coding
chr12,36816248,36816259,mmu-miR-29a-3p,48.9349514207802,+,Tn,ENSMUSG00000092998,Mir5099,miRNA,ncRNA_exon,sense,miRNA
chr12,36816248,36816259,mmu-miR-29b-3p,9.42253608929937,+,Tn,ENSMUSG00000092998,Mir5099,miRNA,ncRNA_exon,sense,miRNA
chr12,36816260,36816277,mmu-miR-29a-3p,68.3155962190908,+,Tn,ENSMUSG00000092998,Mir5099,miRNA,ncRNA_exon,sense,miRNA
chr12,36816260,36816277,mmu-miR-29b-3p,12.7241127097294,+,Tn,ENSMUSG00000092998,Mir5099,miRNA,ncRNA_exon,sense,miRNA
chr12,54860699,54860834,mmu-miR-150-5p,12.5,-,Tn,ENSMUSG00000062929,Cfl2,protein_coding,3' UTR,sense,protein_coding
chr12,73587756,73587833,mmu-miR-466i-5p,7.36374234525756,+,Tn,ENSMUSG00000021108,Prkch,protein_coding,intron,sense,protein_coding
chr12,73655708,73655788,mmu-miR-466i-5p,6.6414274034756,+,Tn,ENSMUSG00000021108,Prkch,protein_coding,intron,sense,protein_coding
chr12,73655863,73655909,mmu-miR-466i-5p,4.52093596059113,+,Tn,ENSMUSG00000021108,Prkch,protein_coding,intron,sense,protein_coding
chr12,78661832,78661996,mmu-miR-466i-5p,3.31367874201914,+,Tn,ENSMUSG00000047454,Gphn,protein_coding,intron,sense,protein_coding
chr12,82223133,82223223,mmu-miR-466i-5p,4.30273876404494,+,Tn,ENSMUSG00000042700,Sipa1l1,protein_coding,intron,sense,protein_coding
chr12,84190741,84190823,mmu-miR-466i-5p,9.85402351504046,-,Tn,ENSMUSG00000042507,Elmsan1,protein_coding,intron,sense,protein_coding
chr12,85476974,85477066,mmu-miR-101c,29.2225608037406,+,Tn,ENSMUSG00000021250,Fos,protein_coding,3' UTR,sense,protein_coding
chr12,99255426,99255494,mmu-miR-466i-5p,5.06349277640542,-,Tn,ENSMUSG00000033713,Foxn3,protein_coding,intron,sense,protein_coding
chr12,99288942,99289045,mmu-miR-466i-5p,4.40862836751273,-,Tn,ENSMUSG00000033713,Foxn3,protein_coding,intron,sense,protein_coding
chr12,99510665,99510731,mmu-miR-466i-5p,3.89375472866084,-,Tn,ENSMUSG00000033713,Foxn3,protein_coding,intron,sense,protein_coding
chr12,101004906,101004991,mmu-miR-466i-5p,12.630730361163,-,Tn,ENSMUSG00000021182,Ccdc88c,protein_coding,intron,sense,protein_coding
chr12,101005227,101005296,mmu-miR-466i-5p,11.8631224206336,-,Tn,ENSMUSG00000021182,Ccdc88c,protein_coding,intron,sense,protein_coding
chr12,101015827,101015905,mmu-miR-466i-5p,13.3195630272147,-,Tn,ENSMUSG00000021182,Ccdc88c,protein_coding,intron,sense,protein_coding
chr12,102569733,102569810,mmu-miR-466i-5p,6.8298721635994,-,Tn,ENSMUSG00000057963,Itpk1,protein_coding,3' UTR,sense,protein_coding
chr12,102569829,102569911,mmu-miR-466i-5p,11.0330333402693,-,Tn,ENSMUSG00000057963,Itpk1,protein_coding,3' UTR,sense,protein_coding
chr12,102631396,102631464,mmu-miR-466i-5p,3.98385138670853,-,Tn,ENSMUSG00000057963,Itpk1,protein_coding,intron,sense,protein_coding
chr12,104702992,104703088,mmu-miR-103-3p,17.8616011761561,-,Tn,ENSMUSG00000041415,Dicer1,protein_coding,CDS,sense,protein_coding
chr12,107923701,107923783,mmu-miR-466i-5p,6.70181770739847,-,Tn,ENSMUSG00000048251,Bcl11b,protein_coding,intron,sense,protein_coding
chr12,107931530,107931625,mmu-miR-466i-5p,16.9896756917627,-,Tn,ENSMUSG00000048251,Bcl11b,protein_coding,intron,sense,protein_coding
chr12,107938341,107938398,mmu-miR-466f-3p,4.95963649024133,-,Tn,ENSMUSG00000048251,Bcl11b,protein_coding,intron,sense,protein_coding
chr12,107938399,107938478,mmu-miR-466f-3p,16.2749339085984,-,Tn,ENSMUSG00000048251,Bcl11b,protein_coding,intron,sense,protein_coding
chr12,107938910,107938986,mmu-miR-466h-3p,9.13282376048334,-,Tn,ENSMUSG00000048251,Bcl11b,protein_coding,intron,sense,protein_coding
chr12,107941216,107941292,mmu-miR-466i-5p,12.1439283675813,-,Tn,ENSMUSG00000048251,Bcl11b,protein_coding,intron,sense,protein_coding
chr12,107941303,107941390,mmu-miR-466i-5p,18.5871498125544,-,Tn,ENSMUSG00000048251,Bcl11b,protein_coding,intron,sense,protein_coding
